valid_name,synonyms,availability,region,subgroup,group
Temora discaudata,Temora discaudata,public_outside,Chile,Arthropoda,Invertebrate
Temora stylifera,Temora stylifera,public_outside,Chile,Arthropoda,Invertebrate
Themisto gaudichaudii,Themisto gaudichaudii,public_outside,Chile,Arthropoda,Invertebrate
Thymops birsteini,Thymops birsteini,public_outside,Chile,Arthropoda,Invertebrate
Thysanoessa gregaria,Thysanoessa gregaria,public_outside,Chile,Arthropoda,Invertebrate
Thysanoessa macrura,Thysanoessa macrura,public_outside,Chile,Arthropoda,Invertebrate
Thysanopoda acutifrons,Thysanopoda acutifrons,public_outside,Chile,Arthropoda,Invertebrate
Triconia antarctica,Oncaea conifera,private,Chile,Arthropoda,Invertebrate
Triconia conifera,Oncaea conifera,private,Chile,Arthropoda,Invertebrate
Triconia conifera,Triconia conifera,public_outside,Chile,Arthropoda,Invertebrate
Undeuchaeta major,Undeuchaeta major,public_outside,Chile,Arthropoda,Invertebrate
Undeuchaeta plumosa,Undeuchaeta plumosa,private,Chile,Arthropoda,Invertebrate
Uroptychus parvulus,Uroptychus parvulus,public_outside,Chile,Arthropoda,Invertebrate
Vibilia armata,Vibilia armata,public_outside,Chile,Arthropoda,Invertebrate
Terebratulina kiiensis,Terebratulina crossei,public_outside,Chile,Brachiopoda,Invertebrate
Aetea anguina,Aetea anguina,private,Chile,Bryozoa,Invertebrate
Antarctothoa discreta,Antarctothoa discreta,public_outside,Chile,Bryozoa,Invertebrate
Beania magellanica,Beania magellanica,public_outside,Chile,Bryozoa,Invertebrate
Caberea darwinii,Caberea darwinii,private,Chile,Bryozoa,Invertebrate
Cellaria diversa,Cellaria diversa,private,Chile,Bryozoa,Invertebrate
Celleporella hyalina,Hippothoa hyalina,private,Chile,Bryozoa,Invertebrate
Celleporella hyalina,Celleporella hyalina,public_outside,Chile,Bryozoa,Invertebrate
Fenestrulina malusii,Fenestrulina malusii,public_outside,Chile,Bryozoa,Invertebrate
Melicerita obliqua,Melicerita obliqua,private,Chile,Bryozoa,Invertebrate
Micropora brevissima,Micropora brevissima,private,Chile,Bryozoa,Invertebrate
Scruparia ambigua,Scruparia ambigua,private,Chile,Bryozoa,Invertebrate
Caecosagitta macrocephala,Caecosagitta macrocephala,public_outside,Chile,Chaetognatha,Invertebrate
Decipisagitta decipiens,Decipisagitta decipiens,public_outside,Chile,Chaetognatha,Invertebrate
Eukrohnia fowleri,Eukrohnia fowleri,public_outside,Chile,Chaetognatha,Invertebrate
Eukrohnia hamata,Eukrohnia hamata,public_outside,Chile,Chaetognatha,Invertebrate
Flaccisagitta enflata,Sagitta enflata,public_outside,Chile,Chaetognatha,Invertebrate
Flaccisagitta enflata,Flaccisagitta enflata,public_outside,Chile,Chaetognatha,Invertebrate
Flaccisagitta hexaptera,Sagitta hexaptera,public_outside,Chile,Chaetognatha,Invertebrate
Flaccisagitta hexaptera,Flaccisagitta hexaptera,private,Chile,Chaetognatha,Invertebrate
Krohnitta subtilis,Krohnitta subtilis,public_outside,Chile,Chaetognatha,Invertebrate
Pseudosagitta lyra,Sagitta lyra,public_outside,Chile,Chaetognatha,Invertebrate
Pseudosagitta lyra,Pseudosagitta lyra,private,Chile,Chaetognatha,Invertebrate
Pseudosagitta maxima,Pseudosagitta maxima,public_outside,Chile,Chaetognatha,Invertebrate
Pterosagitta draco,Pterosagitta draco,public_outside,Chile,Chaetognatha,Invertebrate
Serratosagitta pacifica,Serratosagitta pacifica,private,Chile,Chaetognatha,Invertebrate
Solidosagitta marri,Sagitta marri,public_outside,Chile,Chaetognatha,Invertebrate
Solidosagitta planctonis,Solidosagitta planctonis,public_outside,Chile,Chaetognatha,Invertebrate
Abylopsis tetragona,Abylopsis tetragona,public_outside,Chile,Cnidaria,Invertebrate
Acanthogorgia aspera,Acanthogorgia aspera,public_outside,Chile,Cnidaria,Invertebrate
Actinauge verrillii,Actinauge verrillii,public_outside,Chile,Cnidaria,Invertebrate
Actinostola crassicornis,Actinostola crassicornis,private,Chile,Cnidaria,Invertebrate
Aequorea forskalea,Aequorea aequorea,public_outside,Chile,Cnidaria,Invertebrate
Aequorea forskalea,Aequorea forskalea,private,Chile,Cnidaria,Invertebrate
Agalma elegans,Agalma elegans,public_outside,Chile,Cnidaria,Invertebrate
Aglaura hemistoma,Aglaura hemistoma,public_outside,Chile,Cnidaria,Invertebrate
Alcyonium haddoni,Alcyonium haddoni,public_outside,Chile,Cnidaria,Invertebrate
Alcyonium varum,Alcyonium roseum,public_outside,Chile,Cnidaria,Invertebrate
Amphicaryon acaule,Amphicaryon acaule,public_outside,Chile,Cnidaria,Invertebrate
Amphicaryon ernesti,Amphicaryon ernesti,public_outside,Chile,Cnidaria,Invertebrate
Amphinema rugosum,Amphinema rugosum,private,Chile,Cnidaria,Invertebrate
Amphisbetia furcata,Sertularia furcata,public_outside,Chile,Cnidaria,Invertebrate
Amphisbetia operculata,Sertularia operculata,public_outside,Chile,Cnidaria,Invertebrate
Anemonia alicemartinae,Anemonia alicemartinae,public_outside,Chile,Cnidaria,Invertebrate
Antholoba achates,Antholoba achates,public_outside,Chile,Cnidaria,Invertebrate
Anthoptilum grandiflorum,Anthoptilum grandiflorum,public_outside,Chile,Cnidaria,Invertebrate
Anthothoe chilensis,Anthothoe chilensis,private,Chile,Cnidaria,Invertebrate
Atolla wyvillei,Atolla wyvillei,public_outside,Chile,Cnidaria,Invertebrate
Bassia bassensis,Bassia bassensis,public_outside,Chile,Cnidaria,Invertebrate
Bolocera kerguelensis,Bolocera kerguelensis,private,Chile,Cnidaria,Invertebrate
Bolocera tuediae,Bolocera tuediae,public_outside,Chile,Cnidaria,Invertebrate
Bougainvillia muscoides,Bougainvillia muscoides,public_outside,Chile,Cnidaria,Invertebrate
Convexella magelhaenica,Convexella magelhaenica,public_outside,Chile,Cnidaria,Invertebrate
Corallimorphus profundus,Corallimorphus profundus,public_outside,Chile,Cnidaria,Invertebrate
Cordagalma ordinata,Cordagalma cordiforme,public_outside,Chile,Cnidaria,Invertebrate
Coryne eximia,Coryne eximia,public_inside,Chile,Cnidaria,Invertebrate
Crossota rufobrunnea,Crossota rufobrunnea,public_outside,Chile,Cnidaria,Invertebrate
Crystallophyes amygdalina,Crystallophyes amygdalina,private,Chile,Cnidaria,Invertebrate
Dactylanthus antarcticus,Dactylanthus antarcticus,private,Chile,Cnidaria,Invertebrate
Dasystenella acanthina,Dasystenella acanthina,public_outside,Chile,Cnidaria,Invertebrate
Desmophyllum dianthus,Desmophyllum dianthus,public_outside,Chile,Cnidaria,Invertebrate
Dimophyes arctica,Dimophyes arctica,public_outside,Chile,Cnidaria,Invertebrate
Diphyes bojani,Diphyes bojani,public_outside,Chile,Cnidaria,Invertebrate
Distichoptilum gracile,Distichoptilum gracile,public_outside,Chile,Cnidaria,Invertebrate
Ectopleura dumortierii,Ectopleura dumortierii,public_outside,Chile,Cnidaria,Invertebrate
Enneagonum hyalinum,Enneagonum hyalinum,public_outside,Chile,Cnidaria,Invertebrate
Eudoxoides spiralis,Eudoxoides spiralis,public_outside,Chile,Cnidaria,Invertebrate
Euphysa aurata,Euphysa aurata,public_outside,Chile,Cnidaria,Invertebrate
Filellum serpens,Filellum serpens,public_outside,Chile,Cnidaria,Invertebrate
Gonactinia prolifera,Gonactinia prolifera,public_outside,Chile,Cnidaria,Invertebrate
Halopsis ocellata,Halopsis ocellata,private,Chile,Cnidaria,Invertebrate
Hippopodius hippopus,Hippopodius hippopus,public_outside,Chile,Cnidaria,Invertebrate
Hormathia pectinata,Hormathia pectinata,private,Chile,Cnidaria,Invertebrate
Hybocodon chilensis,Hybocodon chilensis,public_outside,Chile,Cnidaria,Invertebrate
Incrustatus comauensis,Incrustatus comauensis,public_outside,Chile,Cnidaria,Invertebrate
Isosicyonis alba,Isosicyonis alba,private,Chile,Cnidaria,Invertebrate
Isotealia antarctica,Isotealia antarctica,private,Chile,Cnidaria,Invertebrate
Javania cailleti,Javania cailleti,public_outside,Chile,Cnidaria,Invertebrate
Lafoea dumosa,Lafoea dumosa,public_outside,Chile,Cnidaria,Invertebrate
Lensia campanella,Lensia campanella,public_outside,Chile,Cnidaria,Invertebrate
Lensia challengeri,Lensia challengeri,private,Chile,Cnidaria,Invertebrate
Lensia conoidea,Lensia conoidea,private,Chile,Cnidaria,Invertebrate
Lensia cossack,Lensia cossack,private,Chile,Cnidaria,Invertebrate
Lensia fowleri,Lensia fowleri,public_outside,Chile,Cnidaria,Invertebrate
Lensia hotspur,Lensia hotspur,public_outside,Chile,Cnidaria,Invertebrate
Lensia meteori,Lensia meteori,public_outside,Chile,Cnidaria,Invertebrate
Leuckartiara octona,Leuckartiara octona,public_outside,Chile,Cnidaria,Invertebrate
Liriope tetraphylla,Liriope tetraphylla,public_outside,Chile,Cnidaria,Invertebrate
Madrepora oculata,Madrepora oculata,public_outside,Chile,Cnidaria,Invertebrate
Metridium dianthus,Metridium dianthus,public_outside,Chile,Cnidaria,Invertebrate
Muggiaea atlantica,Muggiaea atlantica,public_outside,Chile,Cnidaria,Invertebrate
Obelia dichotoma,Obelia dichotoma,public_outside,Chile,Cnidaria,Invertebrate
Parastenella spinosa,Parastenella spinosa,public_outside,Chile,Cnidaria,Invertebrate
Parazoanthus elongatus,Parazoanthus elongatus,public_outside,Chile,Cnidaria,Invertebrate
Phialella quadrata,Phialella quadrata,private,Chile,Cnidaria,Invertebrate
Phymanthea pluvia,Phymantea pluvia,private,Chile,Cnidaria,Invertebrate
Physalia physalis,Physalia utriculus,public_outside,Chile,Cnidaria,Invertebrate
Physalia physalis,Physalia physalis,public_outside,Chile,Cnidaria,Invertebrate
Plumarella delicatissima,Plumarella delicatissima,public_outside,Chile,Cnidaria,Invertebrate
Plumarella diadema,Plumarella diadema,public_outside,Chile,Cnidaria,Invertebrate
Podocoryna borealis,Podocoryna borealis,public_outside,Chile,Cnidaria,Invertebrate
Porites lobata,Porites lobata,public_outside,Chile,Cnidaria,Invertebrate
Praya dubia,Praya dubia,public_outside,Chile,Cnidaria,Invertebrate
Primnoeides kuekenthali,Digitogorgia kuekenthali,public_outside,Chile,Cnidaria,Invertebrate
Primnoella chilensis,Primnoella chilensis,public_outside,Chile,Cnidaria,Invertebrate
Primnoella scotiae,Primnoella scotiae,public_outside,Chile,Cnidaria,Invertebrate
Proboscidactyla ornata,Proboscidactyla ornata,public_outside,Chile,Cnidaria,Invertebrate
Proboscidactyla stellata,Proboscidactyla stellata,private,Chile,Cnidaria,Invertebrate
Pyrostephos vanhoeffeni,Pyrostephos vanhoeffeni,public_outside,Chile,Cnidaria,Invertebrate
Renilla muelleri,Renilla muelleri,public_outside,Chile,Cnidaria,Invertebrate
Rhizophysa eysenhardtii,Rhizophysa eysenhardti,public_outside,Chile,Cnidaria,Invertebrate
Rhopalonema velatum,Rhopalonema velatum,public_outside,Chile,Cnidaria,Invertebrate
Rosacea cymbiformis,Rosacea cymbiformis,public_outside,Chile,Cnidaria,Invertebrate
Sertularella polyzonias,Sertularella polyzonias,public_outside,Chile,Cnidaria,Invertebrate
Sertularia distans,Sertularia distans,public_outside,Chile,Cnidaria,Invertebrate
Solenosmilia variabilis,Solenosmilia variabilis,public_outside,Chile,Cnidaria,Invertebrate
Solmundella bitentaculata,Solmundella bitentaculata,public_outside,Chile,Cnidaria,Invertebrate
Sphaeronectes fragilis,Sphaeronectes fragilis,private,Chile,Cnidaria,Invertebrate
Sphaeronectes koellikeri,Sphaeronectes gracilis,public_outside,Chile,Cnidaria,Invertebrate
Stachyptilum superbum,Stachyptilum superbum,public_outside,Chile,Cnidaria,Invertebrate
Stauridiosarsia ophiogaster,Stauridiosarsia ophiogaster,public_outside,Chile,Cnidaria,Invertebrate
Stephanauge nexilis,Stephanauge nexilis,public_outside,Chile,Cnidaria,Invertebrate
Sulculeolaria chuni,Sulculeolaria chuni,private,Chile,Cnidaria,Invertebrate
Sulculeolaria quadrivalvis,Sulculeolaria quadrivalvis,public_outside,Chile,Cnidaria,Invertebrate
Symplectoscyphus tricuspidatus,Sertularia tricuspidata,public_outside,Chile,Cnidaria,Invertebrate
Symplectoscyphus tricuspidatus,Symplectoscyphus tricuspidatus,public_outside,Chile,Cnidaria,Invertebrate
Velella velella,Velella velella,public_outside,Chile,Cnidaria,Invertebrate
Victorgorgia argentea,Anthothela argentea,private,Chile,Cnidaria,Invertebrate
Vogtia spinosa,Vogtia spinosa,public_outside,Chile,Cnidaria,Invertebrate
Abatus agassizii,Abatus agassizii,public_outside,Chile,Echinodermata,Invertebrate
Abatus cavernosus,Abatus cavernosus,public_outside,Chile,Echinodermata,Invertebrate
Abatus philippii,Abatus philippii,private,Chile,Echinodermata,Invertebrate
Abyssocucumis abyssorum,Staurocucumis abyssorum,public_outside,Chile,Echinodermata,Invertebrate
Abyssocucumis abyssorum,Abyssocucumis abyssorum,public_outside,Chile,Echinodermata,Invertebrate
Acanthotrochus mirabilis,Acanthotrochus mirabilis,private,Chile,Echinodermata,Invertebrate
Amphioplus daleus,Amphioplus daleus,private,Chile,Echinodermata,Invertebrate
Amphipholis squamata,Amphipholis squamata,public_outside,Chile,Echinodermata,Invertebrate
Amphiura belgicae,Amphiura belgicae,public_outside,Chile,Echinodermata,Invertebrate
Amphiura eugeniae,Amphiura eugeniae,private,Chile,Echinodermata,Invertebrate
Amphiura protecta,Amphiura protecta,private,Chile,Echinodermata,Invertebrate
Anasterias antarctica,Anasterias minuta,private,Chile,Echinodermata,Invertebrate
Anasterias antarctica,Anasterias antarctica,private,Chile,Echinodermata,Invertebrate
Aporocidaris milleri,Aporocidaris milleri,public_outside,Chile,Echinodermata,Invertebrate
Astrotoma agassizii,Astrotoma agassizii,public_outside,Chile,Echinodermata,Invertebrate
Athyonidium chilensis,Athyonidium chilensis,public_inside,Chile,Echinodermata,Invertebrate
Australostichopus mollis,Stichopus mollis,public_outside,Chile,Echinodermata,Invertebrate
Australostichopus mollis,Australostichopus mollis,public_outside,Chile,Echinodermata,Invertebrate
Austrocidaris canaliculata,Austrocidaris canaliculata,private,Chile,Echinodermata,Invertebrate
Bathybiaster loripes,Bathybiaster loripes,public_outside,Chile,Echinodermata,Invertebrate
Bathyplotes moseleyi,Bathyplotes moseleyi,private,Chile,Echinodermata,Invertebrate
Benthodytes sanguinolenta,Benthodytes sanguinolenta,public_outside,Chile,Echinodermata,Invertebrate
Caenocentrotus gibbosus,Caenocentrotus gibbosus,private,Chile,Echinodermata,Invertebrate
Capheira sulcata,Capheira sulcata,private,Chile,Echinodermata,Invertebrate
Ceramaster patagonicus,Ceramaster patagonicus,public_outside,Chile,Echinodermata,Invertebrate
Chiridota rigida,Chiridota eximia,private,Chile,Echinodermata,Invertebrate
Chiridota rigida,Chiridota rigida,public_outside,Chile,Echinodermata,Invertebrate
Cistina columbiae,Cistina columbiae,public_outside,Chile,Echinodermata,Invertebrate
Cladodactyla crocea,Cladodactyla crocea,public_outside,Chile,Echinodermata,Invertebrate
Cosmasterias lurida,Cosmasterias lurida,private,Chile,Echinodermata,Invertebrate
Ctenocidaris perrieri,Ctenocidaris perrieri,public_outside,Chile,Echinodermata,Invertebrate
Ctenocidaris rugosa,Ctenocidaris rugosa,private,Chile,Echinodermata,Invertebrate
Ctenodiscus procurator,Ctenodiscus procurator,private,Chile,Echinodermata,Invertebrate
Cycethra verrucosa,Cycethra verrucosa,private,Chile,Echinodermata,Invertebrate
Dermechinus horridus,Dermechinus horridus,public_outside,Chile,Echinodermata,Invertebrate
Diadema savignyi,Diadema savignyi,private,Chile,Echinodermata,Invertebrate
Diplasterias brandti,Diplasterias brandti,public_outside,Chile,Echinodermata,Invertebrate
Diplasterias meridionalis,Diplasterias meridionalis,private,Chile,Echinodermata,Invertebrate
Diplopteraster verrucosus,Diplopteraster verrucosus,private,Chile,Echinodermata,Invertebrate
Echinometra mathaei,Echinometra mathaei,public_outside,Chile,Echinodermata,Invertebrate
Echinometra vanbrunti,Echinometra vanbrunti,public_outside,Chile,Echinodermata,Invertebrate
Echinoneus cyclostomus,Echinoneus cyclostomus,public_outside,Chile,Echinodermata,Invertebrate
Echinostrephus aciculatus,Echinostrephus aciculatus,private,Chile,Echinodermata,Invertebrate
Echinus multidentatus,Gracilechinus multidentatus,public_outside,Chile,Echinodermata,Invertebrate
Eremicaster vicinus,Eremicaster vicinus,private,Chile,Echinodermata,Invertebrate
Gorgonocephalus chilensis,Gorgonocephalus chilensis,public_outside,Chile,Echinodermata,Invertebrate
Heliaster helianthus,Heliaster helianthus,public_inside,Chile,Echinodermata,Invertebrate
Henricia obesa,Henricia obesa,public_outside,Chile,Echinodermata,Invertebrate
Henricia studeri,Henricia studeri,private,Chile,Echinodermata,Invertebrate
Hippasteria phrygiana,Hippasteria spinosa,public_outside,Chile,Echinodermata,Invertebrate
Hippasteria phrygiana,Hippasteria phrygiana,public_outside,Chile,Echinodermata,Invertebrate
Holothuria platei,Holothuria platei,private,Chile,Echinodermata,Invertebrate
Hyocrinus bethellianus,Hyocrinus bethellianus,public_outside,Chile,Echinodermata,Invertebrate
Isometra vivipara,Isometra vivipara,private,Chile,Echinodermata,Invertebrate
Labidiaster annulatus,Labidiaster annulatus,public_outside,Chile,Echinodermata,Invertebrate
Linckia multifora,Linckia multifora,public_outside,Chile,Echinodermata,Invertebrate
Lophaster stellans,Lophaster stellans,private,Chile,Echinodermata,Invertebrate
Loxechinus albus,Loxechinus albus,public_inside,Chile,Echinodermata,Invertebrate
Lysasterias perrieri,Lysasterias perrieri,private,Chile,Echinodermata,Invertebrate
Molpadia musculus,Molpadia musculus,public_outside,Chile,Echinodermata,Invertebrate
Neopsolidium convergens,Neopsolidium convergens,private,Chile,Echinodermata,Invertebrate
Notioceramus anomalus,Notioceramus anomalus,private,Chile,Echinodermata,Invertebrate
Odontaster meridionalis,Odontaster meridionalis,public_outside,Chile,Echinodermata,Invertebrate
Odontaster penicillatus,Odontaster penicillatus,public_outside,Chile,Echinodermata,Invertebrate
Ophiacantha antarctica,Ophiacantha antarctica,public_outside,Chile,Echinodermata,Invertebrate
Ophiacantha pentactis,Ophiacantha pentactis,public_outside,Chile,Echinodermata,Invertebrate
Ophiacantha vivipara,Ophiacantha vivipara,public_outside,Chile,Echinodermata,Invertebrate
Ophiactis asperula,Ophiactis asperula,private,Chile,Echinodermata,Invertebrate
Ophiochiton fastigatus,Ophiochiton fastigatus,public_outside,Chile,Echinodermata,Invertebrate
Ophiochondrus stelliger,Ophiochondrus stelliger,private,Chile,Echinodermata,Invertebrate
Ophiocten amitinum,Ophiocten amitinum,private,Chile,Echinodermata,Invertebrate
Ophiolimna antarctica,Ophiacantha antarctica,public_outside,Chile,Echinodermata,Invertebrate
Ophiolimna antarctica,Ophiolimna antarctica,public_outside,Chile,Echinodermata,Invertebrate
Ophiolycus nutrix,Ophioscolex nutrix,private,Chile,Echinodermata,Invertebrate
Ophiomusa australe,Ophiomusium australe,public_outside,Chile,Echinodermata,Invertebrate
