valid_name,region,subgroup,group
Euphausia vallentini,Chile,Arthropoda,Invertebrate
Eurypodius latreillii,Chile,Arthropoda,Invertebrate
Eurypodius longirostris,Chile,Arthropoda,Invertebrate
Eurythenes gryllus,Chile,Arthropoda,Invertebrate
Eurythenes obesus,Chile,Arthropoda,Invertebrate
Eusiroides monoculoides,Chile,Arthropoda,Invertebrate
Eusirus antarcticus,Chile,Arthropoda,Invertebrate
Euterpina acutifrons,Chile,Arthropoda,Invertebrate
Excirolana chilensis,Chile,Arthropoda,Invertebrate
Exoediceropsis chiltoni,Chile,Arthropoda,Invertebrate
Exosphaeroma gigas,Chile,Arthropoda,Invertebrate
Exosphaeroma studeri,Chile,Arthropoda,Invertebrate
Fuegiphoxus abjectus,Chile,Arthropoda,Invertebrate
Fuegiphoxus fuegiensis,Chile,Arthropoda,Invertebrate
Fuegiphoxus uncinatus,Chile,Arthropoda,Invertebrate
Fultonia bougisi,Chile,Arthropoda,Invertebrate
Fultonia sarsi,Chile,Arthropoda,Invertebrate
Gaetanus brevispinus,Chile,Arthropoda,Invertebrate
Gaetanus kruppii,Chile,Arthropoda,Invertebrate
Gaetanus latifrons,Chile,Arthropoda,Invertebrate
Gaetanus miles,Chile,Arthropoda,Invertebrate
Gaetanus minor,Chile,Arthropoda,Invertebrate
Gaetanus pileatus,Chile,Arthropoda,Invertebrate
Gaetanus robustus,Chile,Arthropoda,Invertebrate
Gaetanus tenuispinus,Chile,Arthropoda,Invertebrate
Galacantha bellis,Chile,Arthropoda,Invertebrate
Gangliopus pyriformis,Chile,Arthropoda,Invertebrate
Gastroptychus hendersoni,Chile,Arthropoda,Invertebrate
Gastroptychus milneedwardsi,Chile,Arthropoda,Invertebrate
Gaussia princeps,Chile,Arthropoda,Invertebrate
Glyphocrangon alata,Chile,Arthropoda,Invertebrate
Glyptolithodes cristatipes,Chile,Arthropoda,Invertebrate
Gondogeneia antarctica,Chile,Arthropoda,Invertebrate
Gondogeneia gracilicauda,Chile,Arthropoda,Invertebrate
Gondogeneia macrodon,Chile,Arthropoda,Invertebrate
Gondogeneia simplex,Chile,Arthropoda,Invertebrate
Gondogeneia thurstoni,Chile,Arthropoda,Invertebrate
Gondogeneia ushuaiae,Chile,Arthropoda,Invertebrate
Goniopsyllus rostratus,Chile,Arthropoda,Invertebrate
Halacarellus bandyi,Chile,Arthropoda,Invertebrate
Halicarcinus planatus,Chile,Arthropoda,Invertebrate
Haliporoides diomedeae,Chile,Arthropoda,Invertebrate
Halocypria globosa,Chile,Arthropoda,Invertebrate
Halocypris inflata,Chile,Arthropoda,Invertebrate
Haloptilus acutifrons,Chile,Arthropoda,Invertebrate
Haloptilus fons,Chile,Arthropoda,Invertebrate
Haloptilus longicornis,Chile,Arthropoda,Invertebrate
Haloptilus ornatus,Chile,Arthropoda,Invertebrate
Haloptilus oxycephalus,Chile,Arthropoda,Invertebrate
Haloptilus spiniceps,Chile,Arthropoda,Invertebrate
Haloschizopera abyssi,Chile,Arthropoda,Invertebrate
Haloschizopera exigua,Chile,Arthropoda,Invertebrate
Hansenomysis falklandica,Chile,Arthropoda,Invertebrate
Haplocheira balssi,Chile,Arthropoda,Invertebrate
Hatschekia affluens,Chile,Arthropoda,Invertebrate
Hatschekia amphiprocessa,Chile,Arthropoda,Invertebrate
Hemilamprops ultimaespei,Chile,Arthropoda,Invertebrate
Hemisquilla ensigera,Chile,Arthropoda,Invertebrate
Heteralepas cornuta,Chile,Arthropoda,Invertebrate
Heterocarpus reedi,Chile,Arthropoda,Invertebrate
Heterophoxus videns,Chile,Arthropoda,Invertebrate
Heteroptilus acutilobus,Chile,Arthropoda,Invertebrate
Heterorhabdus clausi,Chile,Arthropoda,Invertebrate
Heterorhabdus lobatus,Chile,Arthropoda,Invertebrate
Heterorhabdus papilliger,Chile,Arthropoda,Invertebrate
Heterorhabdus prolixus,Chile,Arthropoda,Invertebrate
Heterorhabdus spinifrons,Chile,Arthropoda,Invertebrate
Heterotanoides meridionalis,Chile,Arthropoda,Invertebrate
Holobomolochus chilensis,Chile,Arthropoda,Invertebrate
Holophryxus quadratahumerale,Chile,Arthropoda,Invertebrate
Homasterope micra,Chile,Arthropoda,Invertebrate
Huarpe escofeti,Chile,Arthropoda,Invertebrate
Hyalella chiloensis,Chile,Arthropoda,Invertebrate
Hyperia gaudichaudii,Chile,Arthropoda,Invertebrate
Hyperiella antarctica,Chile,Arthropoda,Invertebrate
Ianiropsis chilensis,Chile,Arthropoda,Invertebrate
Ianiropsis perplexus,Chile,Arthropoda,Invertebrate
Ianthopsis laevis,Chile,Arthropoda,Invertebrate
Iathrippa menziesi,Chile,Arthropoda,Invertebrate
Iathrippa multidens,Chile,Arthropoda,Invertebrate
Iathrippa varians,Chile,Arthropoda,Invertebrate
Igene walleni,Chile,Arthropoda,Invertebrate
Ionella agassizii,Chile,Arthropoda,Invertebrate
Iphimedia multidentata,Chile,Arthropoda,Invertebrate
Ischyrocerus hortator,Chile,Arthropoda,Invertebrate
Ischyromene eatoni,Chile,Arthropoda,Invertebrate
Ischyromene tuberculata,Chile,Arthropoda,Invertebrate
Isocypridina quatuorsetae,Chile,Arthropoda,Invertebrate
Jassa alonsoae,Chile,Arthropoda,Invertebrate
Jassa justi,Chile,Arthropoda,Invertebrate
Jasus frontalis,Chile,Arthropoda,Invertebrate
Joeropsis bidens,Chile,Arthropoda,Invertebrate
Joeropsis curvicornis,Chile,Arthropoda,Invertebrate
Joeropsis intermedius,Chile,Arthropoda,Invertebrate
Kyrtoecia kyrtophora,Chile,Arthropoda,Invertebrate
Landrumius antarcticus,Chile,Arthropoda,Invertebrate
Landrumius gigas,Chile,Arthropoda,Invertebrate
Landrumius insignis,Chile,Arthropoda,Invertebrate
Langitanais willemoesi,Chile,Arthropoda,Invertebrate
Laophontodes typicus,Chile,Arthropoda,Invertebrate
Laophontodes whitsoni,Chile,Arthropoda,Invertebrate
Lebbeus scrippsi,Chile,Arthropoda,Invertebrate
Lembos fuegiensis,Chile,Arthropoda,Invertebrate
Lepechinella auca,Chile,Arthropoda,Invertebrate
Lepeophtheirus chilensis,Chile,Arthropoda,Invertebrate
Lepeophtheirus mugiloidis,Chile,Arthropoda,Invertebrate
Leptochelia antarcticus,Chile,Arthropoda,Invertebrate
Leucothoe spinicarpa,Chile,Arthropoda,Invertebrate
Libidoclaea granaria,Chile,Arthropoda,Invertebrate
Liljeborgia longicornis,Chile,Arthropoda,Invertebrate
Liljeborgia macrodon,Chile,Arthropoda,Invertebrate
Liljeborgia octodentata,Chile,Arthropoda,Invertebrate
Lithodes murrayi,Chile,Arthropoda,Invertebrate
Lithodes santolla,Chile,Arthropoda,Invertebrate
Lophorochinia parabranchia,Chile,Arthropoda,Invertebrate
Lophothrix frontalis,Chile,Arthropoda,Invertebrate
Lophothrix humilifrons,Chile,Arthropoda,Invertebrate
Lophothrix similis,Chile,Arthropoda,Invertebrate
Loricoecia loricata,Chile,Arthropoda,Invertebrate
Lubbockia squillimana,Chile,Arthropoda,Invertebrate
Lucicutia aurita,Chile,Arthropoda,Invertebrate
Lucicutia bicornuta,Chile,Arthropoda,Invertebrate
Lucicutia bradyana,Chile,Arthropoda,Invertebrate
Lucicutia curta,Chile,Arthropoda,Invertebrate
Lucicutia flavicornis,Chile,Arthropoda,Invertebrate
Lucicutia grandis,Chile,Arthropoda,Invertebrate
Lucicutia longiserrata,Chile,Arthropoda,Invertebrate
Lucicutia macrocera,Chile,Arthropoda,Invertebrate
Lucicutia maxima,Chile,Arthropoda,Invertebrate
Lucicutia sarsi,Chile,Arthropoda,Invertebrate
Lucicutia wolfendeni,Chile,Arthropoda,Invertebrate
Lysianopsis subantarctica,Chile,Arthropoda,Invertebrate
Lysmata porteri,Chile,Arthropoda,Invertebrate
Macroconchoecia caudata,Chile,Arthropoda,Invertebrate
Macrocypridina castanea,Chile,Arthropoda,Invertebrate
Macrocypridina poulseni,Chile,Arthropoda,Invertebrate
Macropyxis amoena,Chile,Arthropoda,Invertebrate
Macropyxis antonbruunae,Chile,Arthropoda,Invertebrate
Macropyxis eltaninae,Chile,Arthropoda,Invertebrate
Macroscapha heroica,Chile,Arthropoda,Invertebrate
Macroscapha inaequata,Chile,Arthropoda,Invertebrate
Macroscapha turbida,Chile,Arthropoda,Invertebrate
Macrostylis dellacrocei,Chile,Arthropoda,Invertebrate
Magellianira serrata,Chile,Arthropoda,Invertebrate
Mayerella magellanica,Chile,Arthropoda,Invertebrate
Mecynocera clausi,Chile,Arthropoda,Invertebrate
Megacalanus princeps,Chile,Arthropoda,Invertebrate
Meridiosignum menziesi,Chile,Arthropoda,Invertebrate
Mesocalanus tenuicornis,Chile,Arthropoda,Invertebrate
Mesocletodes abyssicola,Chile,Arthropoda,Invertebrate
Metaconchoecia australis,Chile,Arthropoda,Invertebrate
Metaconchoecia inflata,Chile,Arthropoda,Invertebrate
Metaconchoecia rotundata,Chile,Arthropoda,Invertebrate
Metaconchoecia skogsbergi,Chile,Arthropoda,Invertebrate
Metandania tordi,Chile,Arthropoda,Invertebrate
Metharpinia longirostris,Chile,Arthropoda,Invertebrate
Metis jousseaumei,Chile,Arthropoda,Invertebrate
Metoediceros fuegiensis,Chile,Arthropoda,Invertebrate
Metopoides magellanica,Chile,Arthropoda,Invertebrate
Metridia brevicauda,Chile,Arthropoda,Invertebrate
Metridia curticauda,Chile,Arthropoda,Invertebrate
Metridia gerlachei,Chile,Arthropoda,Invertebrate
Metridia princeps,Chile,Arthropoda,Invertebrate
Microcalanus pygmaeus,Chile,Arthropoda,Invertebrate
Microphasma agassizi,Chile,Arthropoda,Invertebrate
Microphoxus cornutus,Chile,Arthropoda,Invertebrate
Microsetella norvegica,Chile,Arthropoda,Invertebrate
Microsetella rosea,Chile,Arthropoda,Invertebrate
Mikroconchoecia acuticosta,Chile,Arthropoda,Invertebrate
Mikroconchoecia curta,Chile,Arthropoda,Invertebrate
Mormonilla phasma,Chile,Arthropoda,Invertebrate
Moruloidea darwinii,Chile,Arthropoda,Invertebrate
Muelleroecia macromma,Chile,Arthropoda,Invertebrate
Munida curvipes,Chile,Arthropoda,Invertebrate
Munida gregaria,Chile,Arthropoda,Invertebrate
Munida montemaris,Chile,Arthropoda,Invertebrate
Munida propinqua,Chile,Arthropoda,Invertebrate
Munida spinosa,Chile,Arthropoda,Invertebrate
Munidopsis aspera,Chile,Arthropoda,Invertebrate
Munidopsis barrerai,Chile,Arthropoda,Invertebrate
Munidopsis cochlearis,Chile,Arthropoda,Invertebrate
Munidopsis hamata,Chile,Arthropoda,Invertebrate
Munidopsis opalescens,Chile,Arthropoda,Invertebrate
Munidopsis trifida,Chile,Arthropoda,Invertebrate
Munidopsis verrucosus,Chile,Arthropoda,Invertebrate
Munidopsis villosa,Chile,Arthropoda,Invertebrate
Munna chilensis,Chile,Arthropoda,Invertebrate
Munna gallardoi,Chile,Arthropoda,Invertebrate
Munna lundae,Chile,Arthropoda,Invertebrate
Munneurycope hadalis,Chile,Arthropoda,Invertebrate
Munnogonium globifrons,Chile,Arthropoda,Invertebrate
Mysidetes anomala,Chile,Arthropoda,Invertebrate
Mysidetes intermedia,Chile,Arthropoda,Invertebrate
Mysidetes patagonica,Chile,Arthropoda,Invertebrate
Mysidopsis acuta,Chile,Arthropoda,Invertebrate
Mysidopsis intii,Chile,Arthropoda,Invertebrate
Nannocalanus minor,Chile,Arthropoda,Invertebrate
Natatolana chilensis,Chile,Arthropoda,Invertebrate
Natatolana meridionalis,Chile,Arthropoda,Invertebrate
Natatolana pastorei,Chile,Arthropoda,Invertebrate
Nauticaris magellanica,Chile,Arthropoda,Invertebrate
Neastacilla diomedeae,Chile,Arthropoda,Invertebrate
Neastacilla magellanica,Chile,Arthropoda,Invertebrate
Nematobrachion boopis,Chile,Arthropoda,Invertebrate
Nematobrachion flexipes,Chile,Arthropoda,Invertebrate
Nematoscelis atlantica,Chile,Arthropoda,Invertebrate
Nematoscelis megalops,Chile,Arthropoda,Invertebrate
Neocalanus cristatus,Chile,Arthropoda,Invertebrate
Neocalanus gracilis,Chile,Arthropoda,Invertebrate
Neocalanus tonsus,Chile,Arthropoda,Invertebrate
Neojaera elongatus,Chile,Arthropoda,Invertebrate
Neolithodes diomedeae,Chile,Arthropoda,Invertebrate
Neomysis ilyapai,Chile,Arthropoda,Invertebrate
Neomysis patagona,Chile,Arthropoda,Invertebrate
Neomysis sopayi,Chile,Arthropoda,Invertebrate
Neoserolis exigua,Chile,Arthropoda,Invertebrate
Neotanais armiger,Chile,Arthropoda,Invertebrate
Neotanais calcarulus,Chile,Arthropoda,Invertebrate
Neotanais tuberculatus,Chile,Arthropoda,Invertebrate
Neotanais vemae,Chile,Arthropoda,Invertebrate
Neritoniscus euphoticus,Chile,Arthropoda,Invertebrate
Notobalanus flosculus,Chile,Arthropoda,Invertebrate
Notochthamalus scabrosus,Chile,Arthropoda,Invertebrate
Nototanais dimorphus,Chile,Arthropoda,Invertebrate
Nototropis dentatus,Chile,Arthropoda,Invertebrate
Nullosetigera bidentata,Chile,Arthropoda,Invertebrate
Nymphon adareanum,Chile,Arthropoda,Invertebrate
Nymphon arcuatum,Chile,Arthropoda,Invertebrate
Nymphon longicollum,Chile,Arthropoda,Invertebrate
Nymphon multidens,Chile,Arthropoda,Invertebrate
Nymphon procerum,Chile,Arthropoda,Invertebrate
Nymphon subtile,Chile,Arthropoda,Invertebrate
Obtusoecia antarctica,Chile,Arthropoda,Invertebrate
Oculosetella gracilis,Chile,Arthropoda,Invertebrate
Oithona atlantica,Chile,Arthropoda,Invertebrate
Oithona attenuata,Chile,Arthropoda,Invertebrate
Oithona decipiens,Chile,Arthropoda,Invertebrate
Oithona fallax,Chile,Arthropoda,Invertebrate
Oithona hamata,Chile,Arthropoda,Invertebrate
Oithona longispina,Chile,Arthropoda,Invertebrate
Oithona nana,Chile,Arthropoda,Invertebrate
Oithona plumifera,Chile,Arthropoda,Invertebrate
Oithona robusta,Chile,Arthropoda,Invertebrate
Oithona setigera,Chile,Arthropoda,Invertebrate
Oithona similis,Chile,Arthropoda,Invertebrate
Oithona simplex,Chile,Arthropoda,Invertebrate
Oithona tenuis,Chile,Arthropoda,Invertebrate
Oithona vivida,Chile,Arthropoda,Invertebrate
Omonana brachycephala,Chile,Arthropoda,Invertebrate
Omonana parasimplex,Chile,Arthropoda,Invertebrate
Oncaea media,Chile,Arthropoda,Invertebrate
Oncaea mediterranea,Chile,Arthropoda,Invertebrate
Oncaea venusta,Chile,Arthropoda,Invertebrate
Onchocalanus cristatus,Chile,Arthropoda,Invertebrate
Onchocalanus magnus,Chile,Arthropoda,Invertebrate
Onchocalanus subcristatus,Chile,Arthropoda,Invertebrate
Onchocalanus trigoniceps,Chile,Arthropoda,Invertebrate
Onchocalanus wolfendeni,Chile,Arthropoda,Invertebrate
Oncopagurus haigae,Chile,Arthropoda,Invertebrate
Onisocryptus sagittus,Chile,Arthropoda,Invertebrate
Orchestoidea tuberculata,Chile,Arthropoda,Invertebrate
Orchomenella chilensis,Chile,Arthropoda,Invertebrate
Ornatoscalpellum gibberum,Chile,Arthropoda,Invertebrate
Orthoconchoecia agassizi,Chile,Arthropoda,Invertebrate
Orthoconchoecia haddoni,Chile,Arthropoda,Invertebrate
Orthoconchoecia striola,Chile,Arthropoda,Invertebrate
Osicryptus hirsutus,Chile,Arthropoda,Invertebrate
Pagurus comptus,Chile,Arthropoda,Invertebrate
Pagurus delsolari,Chile,Arthropoda,Invertebrate
Pagurus forceps,Chile,Arthropoda,Invertebrate
Pallenopsis boehmi,Chile,Arthropoda,Invertebrate
Pallenopsis notiosa,Chile,Arthropoda,Invertebrate
Pallenopsis patagonica,Chile,Arthropoda,Invertebrate
Pallenopsis pilosa,Chile,Arthropoda,Invertebrate
Pallenopsis vanhoeffeni,Chile,Arthropoda,Invertebrate
Pandarus satyrus,Chile,Arthropoda,Invertebrate
Pantopipetta buccina,Chile,Arthropoda,Invertebrate
Pantopipetta longituberculata,Chile,Arthropoda,Invertebrate
Panulirus pascuensis,Chile,Arthropoda,Invertebrate
Parabrachiella anisotremi,Chile,Arthropoda,Invertebrate
Parabrachiella paralichthyos,Chile,Arthropoda,Invertebrate
Paracalanus indicus,Chile,Arthropoda,Invertebrate
Paracalanus parvus,Chile,Arthropoda,Invertebrate
Paraconchoecia aequiseta,Chile,Arthropoda,Invertebrate
Paraconchoecia allotherium,Chile,Arthropoda,Invertebrate
Paraconchoecia echinata,Chile,Arthropoda,Invertebrate
Paraconchoecia oblonga,Chile,Arthropoda,Invertebrate
Paraconchoecia spinifera,Chile,Arthropoda,Invertebrate
Paracorophium chilensis,Chile,Arthropoda,Invertebrate
Paracyphocaris praedator,Chile,Arthropoda,Invertebrate
Paradexamine nana,Chile,Arthropoda,Invertebrate
Paradoxapseudes heroae,Chile,Arthropoda,Invertebrate
Paraeuchaeta aequatorialis,Chile,Arthropoda,Invertebrate
Paraeuchaeta antarctica,Chile,Arthropoda,Invertebrate
Paraeuchaeta barbata,Chile,Arthropoda,Invertebrate
Paraeuchaeta bisinuata,Chile,Arthropoda,Invertebrate
Paraeuchaeta californica,Chile,Arthropoda,Invertebrate
Paraeuchaeta comosa,Chile,Arthropoda,Invertebrate
Paraeuchaeta hansenii,Chile,Arthropoda,Invertebrate
Paraeuchaeta parvula,Chile,Arthropoda,Invertebrate
Paraeuchaeta pavlovskii,Chile,Arthropoda,Invertebrate
Paraeuchaeta pseudotonsa,Chile,Arthropoda,Invertebrate
Paraeuchaeta regalis,Chile,Arthropoda,Invertebrate
Paraeuchaeta sarsi,Chile,Arthropoda,Invertebrate
Paraeuchaeta scotti,Chile,Arthropoda,Invertebrate
Paraeuchaeta tonsa,Chile,Arthropoda,Invertebrate
Paraeuchaeta tumidula,Chile,Arthropoda,Invertebrate
Paraeuchaeta weberi,Chile,Arthropoda,Invertebrate
Paraheterorhabdus vipera,Chile,Arthropoda,Invertebrate
Paralomis chilensis,Chile,Arthropoda,Invertebrate
Paralomis granulosa,Chile,Arthropoda,Invertebrate
Paralomis otsuae,Chile,Arthropoda,Invertebrate
Paralomis spinosissima,Chile,Arthropoda,Invertebrate
Paralomis tuberipes,Chile,Arthropoda,Invertebrate
Paramoera fissicauda,Chile,Arthropoda,Invertebrate
Paramoera gregaria,Chile,Arthropoda,Invertebrate
Paramoera hermitensis,Chile,Arthropoda,Invertebrate
Paramoera pfefferi,Chile,Arthropoda,Invertebrate
Paramoera stephenseni,Chile,Arthropoda,Invertebrate
Parandania boecki,Chile,Arthropoda,Invertebrate
Paranthura porteri,Chile,Arthropoda,Invertebrate
Parasterope longiseta,Chile,Arthropoda,Invertebrate
Parasterope prolixa,Chile,Arthropoda,Invertebrate
Parasterope styx,Chile,Arthropoda,Invertebrate
Paratanais oculatus,Chile,Arthropoda,Invertebrate
Parawaldeckia kidderi,Chile,Arthropoda,Invertebrate
Pardalisca magellanica,Chile,Arthropoda,Invertebrate
Pareucalanus attenuatus,Chile,Arthropoda,Invertebrate
Pareucalanus sewelli,Chile,Arthropoda,Invertebrate
Parione paucisecta,Chile,Arthropoda,Invertebrate
Pariphimedia normani,Chile,Arthropoda,Invertebrate
Pasiphaea acutifrons,Chile,Arthropoda,Invertebrate
Peltarion spinulosum,Chile,Arthropoda,Invertebrate
Petrolisthes tuberculatus,Chile,Arthropoda,Invertebrate
Petrolisthes violaceus,Chile,Arthropoda,Invertebrate
Phaenna spinifera,Chile,Arthropoda,Invertebrate
Philomedes cubitum,Chile,Arthropoda,Invertebrate
Philomedes eugeniae,Chile,Arthropoda,Invertebrate
Philomedes ramus,Chile,Arthropoda,Invertebrate
Philomedes tetrathrix,Chile,Arthropoda,Invertebrate
Phoxocephalopsis gallardoi,Chile,Arthropoda,Invertebrate
Phoxocephalopsis mehuinensis,Chile,Arthropoda,Invertebrate
Phoxocephalopsis zimmeri,Chile,Arthropoda,Invertebrate
Phoxorgia sinuata,Chile,Arthropoda,Invertebrate
Phronima atlantica,Chile,Arthropoda,Invertebrate
Phronima colletti,Chile,Arthropoda,Invertebrate
Phronima pacifica,Chile,Arthropoda,Invertebrate
Phronima sedentaria,Chile,Arthropoda,Invertebrate
Phronima stebbingi,Chile,Arthropoda,Invertebrate
Phronimella elongata,Chile,Arthropoda,Invertebrate
Phyllothyreus cornutus,Chile,Arthropoda,Invertebrate
Platyconchoecia prosadene,Chile,Arthropoda,Invertebrate
Platymera gaudichaudii,Chile,Arthropoda,Invertebrate
Pleuromamma abdominalis,Chile,Arthropoda,Invertebrate
Pleuromamma gracilis,Chile,Arthropoda,Invertebrate
Pleuromamma quadrungulata,Chile,Arthropoda,Invertebrate
Pleuromamma xiphias,Chile,Arthropoda,Invertebrate
Pleuroncodes monodon,Chile,Arthropoda,Invertebrate
Pleurosignum chilense,Chile,Arthropoda,Invertebrate
Polycheria acanthocephala,Chile,Arthropoda,Invertebrate
Polycheria antarctica,Chile,Arthropoda,Invertebrate
Polycheria macrophtalma,Chile,Arthropoda,Invertebrate
Pontellina plumata,Chile,Arthropoda,Invertebrate
Pontellopsis strenua,Chile,Arthropoda,Invertebrate
Pontoeciella abyssicola,Chile,Arthropoda,Invertebrate
Pontoptilus muticus,Chile,Arthropoda,Invertebrate
Porroecia porrecta,Chile,Arthropoda,Invertebrate
Porroecia spinirostris,Chile,Arthropoda,Invertebrate
Primno macropa,Chile,Arthropoda,Invertebrate
Prionomysis stenolepis,Chile,Arthropoda,Invertebrate
Probolisca elliptica,Chile,Arthropoda,Invertebrate
Probolisca ovata,Chile,Arthropoda,Invertebrate
Procampylaspis jonesi,Chile,Arthropoda,Invertebrate
Procampylaspis ledoyeri,Chile,Arthropoda,Invertebrate
Proceroecia procera,Chile,Arthropoda,Invertebrate
Proharpinia antipoda,Chile,Arthropoda,Invertebrate
Proharpinia stephenseni,Chile,Arthropoda,Invertebrate
Projasus bahamondei,Chile,Arthropoda,Invertebrate
Propagurus gaudichaudii,Chile,Arthropoda,Invertebrate
Protellopsis kergueleni,Chile,Arthropoda,Invertebrate
Protorchestia nitida,Chile,Arthropoda,Invertebrate
Pseudfoxiphalus setosus,Chile,Arthropoda,Invertebrate
Pseudhaloptilus eurygnathus,Chile,Arthropoda,Invertebrate
Pseudharpinia dentata,Chile,Arthropoda,Invertebrate
Pseudharpinia obtusifrons,Chile,Arthropoda,Invertebrate
Pseudione chiloensis,Chile,Arthropoda,Invertebrate
Pseudione tuberculata,Chile,Arthropoda,Invertebrate
Pseudiphimediella glabra,Chile,Arthropoda,Invertebrate
Pseudiphimediella nodosa,Chile,Arthropoda,Invertebrate
Pseudoamallothrix emarginata,Chile,Arthropoda,Invertebrate
Pseudoamallothrix hadrosoma,Chile,Arthropoda,Invertebrate
Pseudoamallothrix ovata,Chile,Arthropoda,Invertebrate
Pseudoamallothrix profunda,Chile,Arthropoda,Invertebrate
Pseudochirella hirsuta,Chile,Arthropoda,Invertebrate
Pseudochirella mawsoni,Chile,Arthropoda,Invertebrate
