valid_name,region,subgroup,group
Euphausia vallentini,Chile,Arthropoda,Invertebrates
Eurypodius latreillii,Chile,Arthropoda,Invertebrates
Eurypodius longirostris,Chile,Arthropoda,Invertebrates
Eurythenes gryllus,Chile,Arthropoda,Invertebrates
Eurythenes obesus,Chile,Arthropoda,Invertebrates
Eusiroides monoculoides,Chile,Arthropoda,Invertebrates
Eusirus antarcticus,Chile,Arthropoda,Invertebrates
Euterpina acutifrons,Chile,Arthropoda,Invertebrates
Excirolana chilensis,Chile,Arthropoda,Invertebrates
Exoediceropsis chiltoni,Chile,Arthropoda,Invertebrates
Exosphaeroma gigas,Chile,Arthropoda,Invertebrates
Exosphaeroma studeri,Chile,Arthropoda,Invertebrates
Fuegiphoxus abjectus,Chile,Arthropoda,Invertebrates
Fuegiphoxus fuegiensis,Chile,Arthropoda,Invertebrates
Fuegiphoxus uncinatus,Chile,Arthropoda,Invertebrates
Fultonia bougisi,Chile,Arthropoda,Invertebrates
Fultonia sarsi,Chile,Arthropoda,Invertebrates
Gaetanus brevispinus,Chile,Arthropoda,Invertebrates
Gaetanus kruppii,Chile,Arthropoda,Invertebrates
Gaetanus latifrons,Chile,Arthropoda,Invertebrates
Gaetanus miles,Chile,Arthropoda,Invertebrates
Gaetanus minor,Chile,Arthropoda,Invertebrates
Gaetanus pileatus,Chile,Arthropoda,Invertebrates
Gaetanus robustus,Chile,Arthropoda,Invertebrates
Gaetanus tenuispinus,Chile,Arthropoda,Invertebrates
Galacantha bellis,Chile,Arthropoda,Invertebrates
Gangliopus pyriformis,Chile,Arthropoda,Invertebrates
Gastroptychus hendersoni,Chile,Arthropoda,Invertebrates
Gastroptychus milneedwardsi,Chile,Arthropoda,Invertebrates
Gaussia princeps,Chile,Arthropoda,Invertebrates
Glyphocrangon alata,Chile,Arthropoda,Invertebrates
Glyptolithodes cristatipes,Chile,Arthropoda,Invertebrates
Gondogeneia antarctica,Chile,Arthropoda,Invertebrates
Gondogeneia gracilicauda,Chile,Arthropoda,Invertebrates
Gondogeneia macrodon,Chile,Arthropoda,Invertebrates
Gondogeneia simplex,Chile,Arthropoda,Invertebrates
Gondogeneia thurstoni,Chile,Arthropoda,Invertebrates
Gondogeneia ushuaiae,Chile,Arthropoda,Invertebrates
Goniopsyllus rostratus,Chile,Arthropoda,Invertebrates
Halacarellus bandyi,Chile,Arthropoda,Invertebrates
Halicarcinus planatus,Chile,Arthropoda,Invertebrates
Haliporoides diomedeae,Chile,Arthropoda,Invertebrates
Halocypria globosa,Chile,Arthropoda,Invertebrates
Halocypris inflata,Chile,Arthropoda,Invertebrates
Haloptilus acutifrons,Chile,Arthropoda,Invertebrates
Haloptilus fons,Chile,Arthropoda,Invertebrates
Haloptilus longicornis,Chile,Arthropoda,Invertebrates
Haloptilus ornatus,Chile,Arthropoda,Invertebrates
Haloptilus oxycephalus,Chile,Arthropoda,Invertebrates
Haloptilus spiniceps,Chile,Arthropoda,Invertebrates
Haloschizopera abyssi,Chile,Arthropoda,Invertebrates
Haloschizopera exigua,Chile,Arthropoda,Invertebrates
Hansenomysis falklandica,Chile,Arthropoda,Invertebrates
Haplocheira balssi,Chile,Arthropoda,Invertebrates
Hatschekia affluens,Chile,Arthropoda,Invertebrates
Hatschekia amphiprocessa,Chile,Arthropoda,Invertebrates
Hemilamprops ultimaespei,Chile,Arthropoda,Invertebrates
Hemisquilla ensigera,Chile,Arthropoda,Invertebrates
Heteralepas cornuta,Chile,Arthropoda,Invertebrates
Heterocarpus reedi,Chile,Arthropoda,Invertebrates
Heterophoxus videns,Chile,Arthropoda,Invertebrates
Heteroptilus acutilobus,Chile,Arthropoda,Invertebrates
Heterorhabdus clausi,Chile,Arthropoda,Invertebrates
Heterorhabdus lobatus,Chile,Arthropoda,Invertebrates
Heterorhabdus papilliger,Chile,Arthropoda,Invertebrates
Heterorhabdus prolixus,Chile,Arthropoda,Invertebrates
Heterorhabdus spinifrons,Chile,Arthropoda,Invertebrates
Heterotanoides meridionalis,Chile,Arthropoda,Invertebrates
Holobomolochus chilensis,Chile,Arthropoda,Invertebrates
Holophryxus quadratahumerale,Chile,Arthropoda,Invertebrates
Homasterope micra,Chile,Arthropoda,Invertebrates
Huarpe escofeti,Chile,Arthropoda,Invertebrates
Hyalella chiloensis,Chile,Arthropoda,Invertebrates
Hyperia gaudichaudii,Chile,Arthropoda,Invertebrates
Hyperiella antarctica,Chile,Arthropoda,Invertebrates
Ianiropsis chilensis,Chile,Arthropoda,Invertebrates
Ianiropsis perplexus,Chile,Arthropoda,Invertebrates
Ianthopsis laevis,Chile,Arthropoda,Invertebrates
Iathrippa menziesi,Chile,Arthropoda,Invertebrates
Iathrippa multidens,Chile,Arthropoda,Invertebrates
Iathrippa varians,Chile,Arthropoda,Invertebrates
Igene walleni,Chile,Arthropoda,Invertebrates
Ionella agassizii,Chile,Arthropoda,Invertebrates
Iphimedia multidentata,Chile,Arthropoda,Invertebrates
Ischyrocerus hortator,Chile,Arthropoda,Invertebrates
Ischyromene eatoni,Chile,Arthropoda,Invertebrates
Ischyromene tuberculata,Chile,Arthropoda,Invertebrates
Isocypridina quatuorsetae,Chile,Arthropoda,Invertebrates
Jassa alonsoae,Chile,Arthropoda,Invertebrates
Jassa justi,Chile,Arthropoda,Invertebrates
Jasus frontalis,Chile,Arthropoda,Invertebrates
Joeropsis bidens,Chile,Arthropoda,Invertebrates
Joeropsis curvicornis,Chile,Arthropoda,Invertebrates
Joeropsis intermedius,Chile,Arthropoda,Invertebrates
Kyrtoecia kyrtophora,Chile,Arthropoda,Invertebrates
Landrumius antarcticus,Chile,Arthropoda,Invertebrates
Landrumius gigas,Chile,Arthropoda,Invertebrates
Landrumius insignis,Chile,Arthropoda,Invertebrates
Langitanais willemoesi,Chile,Arthropoda,Invertebrates
Laophontodes typicus,Chile,Arthropoda,Invertebrates
Laophontodes whitsoni,Chile,Arthropoda,Invertebrates
Lebbeus scrippsi,Chile,Arthropoda,Invertebrates
Lembos fuegiensis,Chile,Arthropoda,Invertebrates
Lepechinella auca,Chile,Arthropoda,Invertebrates
Lepeophtheirus chilensis,Chile,Arthropoda,Invertebrates
Lepeophtheirus mugiloidis,Chile,Arthropoda,Invertebrates
Leptochelia antarcticus,Chile,Arthropoda,Invertebrates
Leucothoe spinicarpa,Chile,Arthropoda,Invertebrates
Libidoclaea granaria,Chile,Arthropoda,Invertebrates
Liljeborgia longicornis,Chile,Arthropoda,Invertebrates
Liljeborgia macrodon,Chile,Arthropoda,Invertebrates
Liljeborgia octodentata,Chile,Arthropoda,Invertebrates
Lithodes murrayi,Chile,Arthropoda,Invertebrates
Lithodes santolla,Chile,Arthropoda,Invertebrates
Lophorochinia parabranchia,Chile,Arthropoda,Invertebrates
Lophothrix frontalis,Chile,Arthropoda,Invertebrates
Lophothrix humilifrons,Chile,Arthropoda,Invertebrates
Lophothrix similis,Chile,Arthropoda,Invertebrates
Loricoecia loricata,Chile,Arthropoda,Invertebrates
Lubbockia squillimana,Chile,Arthropoda,Invertebrates
Lucicutia aurita,Chile,Arthropoda,Invertebrates
Lucicutia bicornuta,Chile,Arthropoda,Invertebrates
Lucicutia bradyana,Chile,Arthropoda,Invertebrates
Lucicutia curta,Chile,Arthropoda,Invertebrates
Lucicutia flavicornis,Chile,Arthropoda,Invertebrates
Lucicutia grandis,Chile,Arthropoda,Invertebrates
Lucicutia longiserrata,Chile,Arthropoda,Invertebrates
Lucicutia macrocera,Chile,Arthropoda,Invertebrates
Lucicutia maxima,Chile,Arthropoda,Invertebrates
Lucicutia sarsi,Chile,Arthropoda,Invertebrates
Lucicutia wolfendeni,Chile,Arthropoda,Invertebrates
Lysianopsis subantarctica,Chile,Arthropoda,Invertebrates
Lysmata porteri,Chile,Arthropoda,Invertebrates
Macroconchoecia caudata,Chile,Arthropoda,Invertebrates
Macrocypridina castanea,Chile,Arthropoda,Invertebrates
Macrocypridina poulseni,Chile,Arthropoda,Invertebrates
Macropyxis amoena,Chile,Arthropoda,Invertebrates
Macropyxis antonbruunae,Chile,Arthropoda,Invertebrates
Macropyxis eltaninae,Chile,Arthropoda,Invertebrates
Macroscapha heroica,Chile,Arthropoda,Invertebrates
Macroscapha inaequata,Chile,Arthropoda,Invertebrates
Macroscapha turbida,Chile,Arthropoda,Invertebrates
Macrostylis dellacrocei,Chile,Arthropoda,Invertebrates
Magellianira serrata,Chile,Arthropoda,Invertebrates
Mayerella magellanica,Chile,Arthropoda,Invertebrates
Mecynocera clausi,Chile,Arthropoda,Invertebrates
Megacalanus princeps,Chile,Arthropoda,Invertebrates
Meridiosignum menziesi,Chile,Arthropoda,Invertebrates
Mesocalanus tenuicornis,Chile,Arthropoda,Invertebrates
Mesocletodes abyssicola,Chile,Arthropoda,Invertebrates
Metaconchoecia australis,Chile,Arthropoda,Invertebrates
Metaconchoecia inflata,Chile,Arthropoda,Invertebrates
Metaconchoecia rotundata,Chile,Arthropoda,Invertebrates
Metaconchoecia skogsbergi,Chile,Arthropoda,Invertebrates
Metandania tordi,Chile,Arthropoda,Invertebrates
Metharpinia longirostris,Chile,Arthropoda,Invertebrates
Metis jousseaumei,Chile,Arthropoda,Invertebrates
Metoediceros fuegiensis,Chile,Arthropoda,Invertebrates
Metopoides magellanica,Chile,Arthropoda,Invertebrates
Metridia brevicauda,Chile,Arthropoda,Invertebrates
Metridia curticauda,Chile,Arthropoda,Invertebrates
Metridia gerlachei,Chile,Arthropoda,Invertebrates
Metridia princeps,Chile,Arthropoda,Invertebrates
Microcalanus pygmaeus,Chile,Arthropoda,Invertebrates
Microphasma agassizi,Chile,Arthropoda,Invertebrates
Microphoxus cornutus,Chile,Arthropoda,Invertebrates
Microsetella norvegica,Chile,Arthropoda,Invertebrates
Microsetella rosea,Chile,Arthropoda,Invertebrates
Mikroconchoecia acuticosta,Chile,Arthropoda,Invertebrates
Mikroconchoecia curta,Chile,Arthropoda,Invertebrates
Mormonilla phasma,Chile,Arthropoda,Invertebrates
Moruloidea darwinii,Chile,Arthropoda,Invertebrates
Muelleroecia macromma,Chile,Arthropoda,Invertebrates
Munida curvipes,Chile,Arthropoda,Invertebrates
Munida gregaria,Chile,Arthropoda,Invertebrates
Munida montemaris,Chile,Arthropoda,Invertebrates
Munida propinqua,Chile,Arthropoda,Invertebrates
Munida spinosa,Chile,Arthropoda,Invertebrates
Munidopsis aspera,Chile,Arthropoda,Invertebrates
Munidopsis barrerai,Chile,Arthropoda,Invertebrates
Munidopsis cochlearis,Chile,Arthropoda,Invertebrates
Munidopsis hamata,Chile,Arthropoda,Invertebrates
Munidopsis opalescens,Chile,Arthropoda,Invertebrates
Munidopsis trifida,Chile,Arthropoda,Invertebrates
Munidopsis verrucosus,Chile,Arthropoda,Invertebrates
Munidopsis villosa,Chile,Arthropoda,Invertebrates
Munna chilensis,Chile,Arthropoda,Invertebrates
Munna gallardoi,Chile,Arthropoda,Invertebrates
Munna lundae,Chile,Arthropoda,Invertebrates
Munneurycope hadalis,Chile,Arthropoda,Invertebrates
Munnogonium globifrons,Chile,Arthropoda,Invertebrates
Mysidetes anomala,Chile,Arthropoda,Invertebrates
Mysidetes intermedia,Chile,Arthropoda,Invertebrates
Mysidetes patagonica,Chile,Arthropoda,Invertebrates
Mysidopsis acuta,Chile,Arthropoda,Invertebrates
Mysidopsis intii,Chile,Arthropoda,Invertebrates
Nannocalanus minor,Chile,Arthropoda,Invertebrates
Natatolana chilensis,Chile,Arthropoda,Invertebrates
Natatolana meridionalis,Chile,Arthropoda,Invertebrates
Natatolana pastorei,Chile,Arthropoda,Invertebrates
Nauticaris magellanica,Chile,Arthropoda,Invertebrates
Neastacilla diomedeae,Chile,Arthropoda,Invertebrates
Neastacilla magellanica,Chile,Arthropoda,Invertebrates
Nematobrachion boopis,Chile,Arthropoda,Invertebrates
Nematobrachion flexipes,Chile,Arthropoda,Invertebrates
Nematoscelis atlantica,Chile,Arthropoda,Invertebrates
Nematoscelis megalops,Chile,Arthropoda,Invertebrates
Neocalanus cristatus,Chile,Arthropoda,Invertebrates
Neocalanus gracilis,Chile,Arthropoda,Invertebrates
Neocalanus tonsus,Chile,Arthropoda,Invertebrates
Neojaera elongatus,Chile,Arthropoda,Invertebrates
Neolithodes diomedeae,Chile,Arthropoda,Invertebrates
Neomysis ilyapai,Chile,Arthropoda,Invertebrates
Neomysis patagona,Chile,Arthropoda,Invertebrates
Neomysis sopayi,Chile,Arthropoda,Invertebrates
Neoserolis exigua,Chile,Arthropoda,Invertebrates
Neotanais armiger,Chile,Arthropoda,Invertebrates
Neotanais calcarulus,Chile,Arthropoda,Invertebrates
Neotanais tuberculatus,Chile,Arthropoda,Invertebrates
Neotanais vemae,Chile,Arthropoda,Invertebrates
Neritoniscus euphoticus,Chile,Arthropoda,Invertebrates
Notobalanus flosculus,Chile,Arthropoda,Invertebrates
Notochthamalus scabrosus,Chile,Arthropoda,Invertebrates
Nototanais dimorphus,Chile,Arthropoda,Invertebrates
Nototropis dentatus,Chile,Arthropoda,Invertebrates
Nullosetigera bidentata,Chile,Arthropoda,Invertebrates
Nymphon adareanum,Chile,Arthropoda,Invertebrates
Nymphon arcuatum,Chile,Arthropoda,Invertebrates
Nymphon longicollum,Chile,Arthropoda,Invertebrates
Nymphon multidens,Chile,Arthropoda,Invertebrates
Nymphon procerum,Chile,Arthropoda,Invertebrates
Nymphon subtile,Chile,Arthropoda,Invertebrates
Obtusoecia antarctica,Chile,Arthropoda,Invertebrates
Oculosetella gracilis,Chile,Arthropoda,Invertebrates
Oithona atlantica,Chile,Arthropoda,Invertebrates
Oithona attenuata,Chile,Arthropoda,Invertebrates
Oithona decipiens,Chile,Arthropoda,Invertebrates
Oithona fallax,Chile,Arthropoda,Invertebrates
Oithona hamata,Chile,Arthropoda,Invertebrates
Oithona longispina,Chile,Arthropoda,Invertebrates
Oithona nana,Chile,Arthropoda,Invertebrates
Oithona plumifera,Chile,Arthropoda,Invertebrates
Oithona robusta,Chile,Arthropoda,Invertebrates
Oithona setigera,Chile,Arthropoda,Invertebrates
Oithona similis,Chile,Arthropoda,Invertebrates
Oithona simplex,Chile,Arthropoda,Invertebrates
Oithona tenuis,Chile,Arthropoda,Invertebrates
Oithona vivida,Chile,Arthropoda,Invertebrates
Omonana brachycephala,Chile,Arthropoda,Invertebrates
Omonana parasimplex,Chile,Arthropoda,Invertebrates
Oncaea media,Chile,Arthropoda,Invertebrates
Oncaea mediterranea,Chile,Arthropoda,Invertebrates
Oncaea venusta,Chile,Arthropoda,Invertebrates
Onchocalanus cristatus,Chile,Arthropoda,Invertebrates
Onchocalanus magnus,Chile,Arthropoda,Invertebrates
Onchocalanus subcristatus,Chile,Arthropoda,Invertebrates
Onchocalanus trigoniceps,Chile,Arthropoda,Invertebrates
Onchocalanus wolfendeni,Chile,Arthropoda,Invertebrates
Oncopagurus haigae,Chile,Arthropoda,Invertebrates
Onisocryptus sagittus,Chile,Arthropoda,Invertebrates
Orchestoidea tuberculata,Chile,Arthropoda,Invertebrates
Orchomenella chilensis,Chile,Arthropoda,Invertebrates
Ornatoscalpellum gibberum,Chile,Arthropoda,Invertebrates
Orthoconchoecia agassizi,Chile,Arthropoda,Invertebrates
Orthoconchoecia haddoni,Chile,Arthropoda,Invertebrates
Orthoconchoecia striola,Chile,Arthropoda,Invertebrates
Osicryptus hirsutus,Chile,Arthropoda,Invertebrates
Pagurus comptus,Chile,Arthropoda,Invertebrates
Pagurus delsolari,Chile,Arthropoda,Invertebrates
Pagurus forceps,Chile,Arthropoda,Invertebrates
Pallenopsis boehmi,Chile,Arthropoda,Invertebrates
Pallenopsis notiosa,Chile,Arthropoda,Invertebrates
Pallenopsis patagonica,Chile,Arthropoda,Invertebrates
Pallenopsis pilosa,Chile,Arthropoda,Invertebrates
Pallenopsis vanhoeffeni,Chile,Arthropoda,Invertebrates
Pandarus satyrus,Chile,Arthropoda,Invertebrates
Pantopipetta buccina,Chile,Arthropoda,Invertebrates
Pantopipetta longituberculata,Chile,Arthropoda,Invertebrates
Panulirus pascuensis,Chile,Arthropoda,Invertebrates
Parabrachiella anisotremi,Chile,Arthropoda,Invertebrates
Parabrachiella paralichthyos,Chile,Arthropoda,Invertebrates
Paracalanus indicus,Chile,Arthropoda,Invertebrates
Paracalanus parvus,Chile,Arthropoda,Invertebrates
Paraconchoecia aequiseta,Chile,Arthropoda,Invertebrates
Paraconchoecia allotherium,Chile,Arthropoda,Invertebrates
Paraconchoecia echinata,Chile,Arthropoda,Invertebrates
Paraconchoecia oblonga,Chile,Arthropoda,Invertebrates
Paraconchoecia spinifera,Chile,Arthropoda,Invertebrates
Paracorophium chilensis,Chile,Arthropoda,Invertebrates
Paracyphocaris praedator,Chile,Arthropoda,Invertebrates
Paradexamine nana,Chile,Arthropoda,Invertebrates
Paradoxapseudes heroae,Chile,Arthropoda,Invertebrates
Paraeuchaeta aequatorialis,Chile,Arthropoda,Invertebrates
Paraeuchaeta antarctica,Chile,Arthropoda,Invertebrates
Paraeuchaeta barbata,Chile,Arthropoda,Invertebrates
Paraeuchaeta bisinuata,Chile,Arthropoda,Invertebrates
Paraeuchaeta californica,Chile,Arthropoda,Invertebrates
Paraeuchaeta comosa,Chile,Arthropoda,Invertebrates
Paraeuchaeta hansenii,Chile,Arthropoda,Invertebrates
Paraeuchaeta parvula,Chile,Arthropoda,Invertebrates
Paraeuchaeta pavlovskii,Chile,Arthropoda,Invertebrates
Paraeuchaeta pseudotonsa,Chile,Arthropoda,Invertebrates
Paraeuchaeta regalis,Chile,Arthropoda,Invertebrates
Paraeuchaeta sarsi,Chile,Arthropoda,Invertebrates
Paraeuchaeta scotti,Chile,Arthropoda,Invertebrates
Paraeuchaeta tonsa,Chile,Arthropoda,Invertebrates
Paraeuchaeta tumidula,Chile,Arthropoda,Invertebrates
Paraeuchaeta weberi,Chile,Arthropoda,Invertebrates
Paraheterorhabdus vipera,Chile,Arthropoda,Invertebrates
Paralomis chilensis,Chile,Arthropoda,Invertebrates
Paralomis granulosa,Chile,Arthropoda,Invertebrates
Paralomis otsuae,Chile,Arthropoda,Invertebrates
Paralomis spinosissima,Chile,Arthropoda,Invertebrates
Paralomis tuberipes,Chile,Arthropoda,Invertebrates
Paramoera fissicauda,Chile,Arthropoda,Invertebrates
Paramoera gregaria,Chile,Arthropoda,Invertebrates
Paramoera hermitensis,Chile,Arthropoda,Invertebrates
Paramoera pfefferi,Chile,Arthropoda,Invertebrates
Paramoera stephenseni,Chile,Arthropoda,Invertebrates
Parandania boecki,Chile,Arthropoda,Invertebrates
Paranthura porteri,Chile,Arthropoda,Invertebrates
Parasterope longiseta,Chile,Arthropoda,Invertebrates
Parasterope prolixa,Chile,Arthropoda,Invertebrates
Parasterope styx,Chile,Arthropoda,Invertebrates
Paratanais oculatus,Chile,Arthropoda,Invertebrates
Parawaldeckia kidderi,Chile,Arthropoda,Invertebrates
Pardalisca magellanica,Chile,Arthropoda,Invertebrates
Pareucalanus attenuatus,Chile,Arthropoda,Invertebrates
Pareucalanus sewelli,Chile,Arthropoda,Invertebrates
Parione paucisecta,Chile,Arthropoda,Invertebrates
Pariphimedia normani,Chile,Arthropoda,Invertebrates
Pasiphaea acutifrons,Chile,Arthropoda,Invertebrates
Peltarion spinulosum,Chile,Arthropoda,Invertebrates
Petrolisthes tuberculatus,Chile,Arthropoda,Invertebrates
Petrolisthes violaceus,Chile,Arthropoda,Invertebrates
Phaenna spinifera,Chile,Arthropoda,Invertebrates
Philomedes cubitum,Chile,Arthropoda,Invertebrates
Philomedes eugeniae,Chile,Arthropoda,Invertebrates
Philomedes ramus,Chile,Arthropoda,Invertebrates
Philomedes tetrathrix,Chile,Arthropoda,Invertebrates
Phoxocephalopsis gallardoi,Chile,Arthropoda,Invertebrates
Phoxocephalopsis mehuinensis,Chile,Arthropoda,Invertebrates
Phoxocephalopsis zimmeri,Chile,Arthropoda,Invertebrates
Phoxorgia sinuata,Chile,Arthropoda,Invertebrates
Phronima atlantica,Chile,Arthropoda,Invertebrates
Phronima colletti,Chile,Arthropoda,Invertebrates
Phronima pacifica,Chile,Arthropoda,Invertebrates
Phronima sedentaria,Chile,Arthropoda,Invertebrates
Phronima stebbingi,Chile,Arthropoda,Invertebrates
Phronimella elongata,Chile,Arthropoda,Invertebrates
Phyllothyreus cornutus,Chile,Arthropoda,Invertebrates
Platyconchoecia prosadene,Chile,Arthropoda,Invertebrates
Platymera gaudichaudii,Chile,Arthropoda,Invertebrates
Pleuromamma abdominalis,Chile,Arthropoda,Invertebrates
Pleuromamma gracilis,Chile,Arthropoda,Invertebrates
Pleuromamma quadrungulata,Chile,Arthropoda,Invertebrates
Pleuromamma xiphias,Chile,Arthropoda,Invertebrates
Pleuroncodes monodon,Chile,Arthropoda,Invertebrates
Pleurosignum chilense,Chile,Arthropoda,Invertebrates
Polycheria acanthocephala,Chile,Arthropoda,Invertebrates
Polycheria antarctica,Chile,Arthropoda,Invertebrates
Polycheria macrophtalma,Chile,Arthropoda,Invertebrates
Pontellina plumata,Chile,Arthropoda,Invertebrates
Pontellopsis strenua,Chile,Arthropoda,Invertebrates
Pontoeciella abyssicola,Chile,Arthropoda,Invertebrates
Pontoptilus muticus,Chile,Arthropoda,Invertebrates
Porroecia porrecta,Chile,Arthropoda,Invertebrates
Porroecia spinirostris,Chile,Arthropoda,Invertebrates
Primno macropa,Chile,Arthropoda,Invertebrates
Prionomysis stenolepis,Chile,Arthropoda,Invertebrates
Probolisca elliptica,Chile,Arthropoda,Invertebrates
Probolisca ovata,Chile,Arthropoda,Invertebrates
Procampylaspis jonesi,Chile,Arthropoda,Invertebrates
Procampylaspis ledoyeri,Chile,Arthropoda,Invertebrates
Proceroecia procera,Chile,Arthropoda,Invertebrates
Proharpinia antipoda,Chile,Arthropoda,Invertebrates
Proharpinia stephenseni,Chile,Arthropoda,Invertebrates
Projasus bahamondei,Chile,Arthropoda,Invertebrates
